138,y=log_{3}(6-x-x^2)的单调递减区间为,"[-1/2,inf)","(-inf,-1/2]","(-3,1/2]","[-1/2,2)",D,"首先，我们要找到函数的定义域，即当6-x-x^2大于0时，函数有实数解。解这个不等式得到x的取值范围为-3小于x小于1/2。接下来，我们求函数的导数y'，即y=log_{3}(6-x-x^2)的导数。通过对数函数和反函数的导数公式应用，我们得到y'=-1/(x-1)(x+2)。然后，我们要找到导数小于0的区间，即y'的取值范围。解这个不等式得到-2小于x小于1。最后，我们结合函数的定义域和导数的取值范围，得到函数的单调递减区间为(-3,1/2]。所以，正确答案是C。"
139,我省⾼中学校⾃实施素质教育以来，学⽣社团得到迅猛发展．某校⾼⼀新⽣中的五名同学打算参加“春晖⽂学社”、“健身俱乐部”、“篮球之家”、“围棋苑”四个社团．若每个社团⾄少有⼀名同学参加，每名同学必须参加且只能参加⼀个社团，且同学甲不参加“围棋苑”，则不同的参加⽅法的种数为,180,108,72,216,A,B. 108
140,过圆锥的⾼的三等分点作平⾏于底⾯的截⾯，它们把圆锥侧⾯分成的三部分的⾯积之⽐为,1：2：4,1：3：5 ,1：3：9,1：2：3 ,B,B. 1：3：5
141,"集合A={1，2,3, 4, 5},集合B={x| x2=9}，A∩B是","{ 2, 3, 5} ",{3} ,"{ -3， 3, } ","{ 1，2, 3} ",B,B. {3}
142,"已知f(x)是定义域为$(-\infty ,+\infty )$的奇函数，满足f(1-x)=f(1+x)。若f(1)=2，则f(1)+f(2)+f(3)+...+f(50)等于",-50,0,2,50,C,C. 2
143,"已知定义在R上的偶函数f(x)，满足f(4+x)=f(x)，且在区间[0,2]上是增函数，那么f(0)<0是函数f(x)在区间[0,6]上有3个零点的",充分⽽不必要的条件 ,既不充分也不必要的条件,充要条件 ,必要⽽不充分的条件,D,C. 充要条件。
144,"若向量 a=(1,m)，b=(-2,4) ，且 a*b=-10，则m=",-2,-4,4,1,A,B. -4
145,在长方体$ABCD-A_{1}B_{1}C_{1}D_{1}$中，AB=BC=1，$AA_{1}=\sqrt{3}$，则异面直线$AD_{1}$与$DB_{1}$所成角的余弦值为,$\frac{1}{5}$,$\frac{\sqrt{5}}{6}$,$\frac{\sqrt{2}}{2}$,$\frac{\sqrt{5}}{5}$,D,选项D. $\frac{\sqrt{5}}{5}$。
146,已知双曲线 x^2/4-y^2/12=1 上的一点M的横坐标是3，则点M到双曲线左焦点的距离是,4,2(\sqrt{7}-1),8,2(\sqrt{7}+1),C,B. 2(\sqrt{7}-1)
147,"若f(x)=cosx-sinx在[-a,a]上是减函数，则a的最大值是",$\frac{3\pi}{4}$,$\frac{2\pi}{2}$,$\frac{\pi}{4}$,$\frac{\pi}{2}$,C,"首先，我们要求出函数f(x)=cosx-sinx在[-a,a]上的导数，即f'(x)。利用三角恒等式，我们可以将cosx-sinx转换为一种形式，然后求导：f(x) = cosx - sinx = (1/2)sin(x) - (1/2)cos(x) = (1/2)sin(x - π/4)所以，f'(x) = (1/2)cos(x - π/4)。为了使f(x)在[-a,a]上为减函数，我们需要f'(x)≤0在[-a,a]上。将f'(x)的不等式进行变形，我们得到：(1/2)cos(x - π/4) ≤ 0解这个不等式，我们得到：cos(x - π/4) ≤ 0由于cos(x) ≤ 0的解在[-π/2, π/2]上，所以cos(x - π/4) ≤ 0的解在[-π/4, π/4]上，即-π/4 ≤ x - π/4 ≤ π/4。将这个范围转换为x，我们得到：-π/4 + π/4 ≤ x ≤ π/4 + π/4即：0 ≤ x ≤ π/2所以，-a ≤ 0，即a ≥ 0；a的最大值是π/2，即选项D。"
148,"设$\bigtriangleup ABC$的内角A，B，C所对边的长分别是a，b，c，若$b cosC+ccosB=2asinB, a^{2}+c^{2}-b^{2}=6$，则$\bigtriangleup ABC$的面积为",$\frac{\sqrt{3}}{3}$,$\frac{4\sqrt{3}}{3}$,$\frac{8\sqrt{3}}{3}$,$\frac{\sqrt{3}}{2}$,D,B. $\frac{4\sqrt{3}}{3}$
149,"已知幂函数y=f(x)的图像过点(-1/2,-1/8)，则log2 f(4)的值为",-6,6,4,3,B,A. -6
150,在空间中，下列命题正确的是,平行与同一平面的两条直线平行,垂直与同一直线的两条直线平行,垂直与同一平面的两条直线平行,平行与同一直线的两个平面平行,C,C. 垂直与同一平面的两条直线平行。
151,⽤性质描述法表示第⼀象限的所有点的集合,"{(x,y)|x<0,y>0}","{(x,y)|x<0.y<0}","{(x,y)|x>0,y>0}","{(x,y)|x>0,Y<0} ",C,"A. {(x,y)|x<0,y>0}"
152,椭圆x^2/4+y^2=1的焦点坐标为,"(0,\pm\sqrt(2))","(\pm\sqrt(3), 0)","(0, \pm\sqrt(3)/2)","(\pm\sqrt(3)/2, 0)",B,"椭圆的方程是x^2/4+y^2=1，这是一个水平椭圆，其焦距为2c，中心在原点。c的计算公式为 c = sqrt(a^2 - b^2)，其中a^2是椭圆长轴的平方，b^2是短轴的平方。在这个椭圆中，a^2 = 4，b^2 = 1，所以c = sqrt(4 - 1) = sqrt(3)。因此，焦点的坐标为 (0, ±sqrt(3))，所以正确答案是A。"
153,⽤性质描述法表示全体偶数,{x|x=2k} ,{x|x=2k+1} ,{x|x=2k， K是⾃然数},"{x|x=2K,K是正整数} ",C,"D. {x|x=2K,K是正整数}"
154,若直线x+y+m=0与圆$x^{2}+y^{2}=m$相切，则m=,2,$\sqrt{2}$,无解,0或2,A,D. 0或2
155,抛物线y^2=10x的焦点到准线的距离是,15/2,10,5/2,5,D,B. 10
156,已知函数$f(x)=ln(x)+ln(4-x)$，则,"f(x)在(0,4)单调递减",y=f(x)的图像关于直线x=2对称,"f(x)在(0,4)单调递增","y=f(x)的图像关于点(2,0)对称",B,"首先分析选项A，要判断f(x)在(0,4)单调递减，需要计算其导数并判断导数的正负。计算得f'(x) = 1/(x-4)，当x在(0,4)时，x-4 < 0，所以f'(x) > 0，即f(x)在(0,4)单调递增，选项A错误。接着分析选项B，要判断y=f(x)的图像关于直线x=2对称，需要判断f(2+x)与f(2-x)的关系。计算得f(2+x) = ln(2+x) + ln(4-2+x) = ln(2+x) + ln(2+x) = 2ln(2+x)，所以f(2+x) = f(2-x)，即y=f(x)的图像关于直线x=2对称，选项B正确。再分析选项C，由于在(0,4)区间内，f(x)单调递增，所以选项C错误。最后分析选项D，要判断y=f(x)的图像关于点(2,0)对称，需要判断f(4-x)与f(4+x)的关系。计算得f(4-x) = ln(4-x) + ln(4-4-x) = ln(4-x) + ln(4-x) = 2ln(4-x)，所以f(4-x) ≠ f(4+x)，即y=f(x)的图像关于点(2,0)不对称，选项D错误。综上所述，正确答案是选项B。"
157,"设$\bigtriangleup ABC$的面积是1，$AB=1, BC=\sqrt{2}, \angle B$为钝角，则AC=",2,$\sqrt{10}$,$\sqrt{5}$,1,B,B. $\sqrt{10}$
158,"对任意实数a(a>0, a\neq 1)，函数f(x)=a^{x-1}+3的图像必经过点","(2,5)","(5,2)","(4,1)","(1,4)",D,"由于函数f(x)=a^(x-1)+3，当x=1时，f(1)=a^(1-1)+3=4，当x=2时，f(2)=a^(2-1)+3=5，所以点(2,5)和(5,2)在函数的图像上，故正确答案为A、B。"
159,已知一个等差数列的首项为1，公差为3，那么该数列的前5项和为,35,20,30,10,A,A. 35
160,2位男⽣和3位⼥⽣共5位同学站成⼀排，若男⽣甲不站在两端，3位⼥⽣中有且只有两位⼥⽣相邻，则不同的排法总数共有,42,36,60,48,D,A. 42
161,设全集U={a，b，c，d，e，f}，A={a，c，e}，那么CuA=,"{a,b,c,d,e,f} ",空集,"{a,c,e} ","{b,d,f} ",D,"C. {a,c,e}"
162,"在三角形ABC中，若a=2, b+c=7, cosB=-1/4，则sinA=",\sqrt{5}/4,\sqrt{15}/8,5/8,3/4,B,B. \sqrt{15}/8
163,已知不等式|x-m|<1成立的充分不必要条件是1/4<x<1/2，则实数m的取值范围是,"[-1/2,5/4]","(-1/2,5/4)","[-5/4,1/2]","[5/4,+inf)",A,首先，我们来分析题目给出的不等式|x-m|<1。当x-m=1时，解得x=m+1；当x-m=-1时，解得x=m-1。不等式|x-m|<1等价于-1<x-m<1，进一步得到-m+1<x<m+1。已知1/4<x<1/2，那么可以得到-2/4+1<x<2/4，即-1/2<x<1/2，这与1/4<x<1/2相符。接下来，我们要求解m的取值范围，使得-1/2<x<1/2成立，并且这个范围是1/4<x<1/2的充分不必要条件。首先，我们考虑-1/2<x<1/2，那么有-1/2<m+1，即m>-3/2；同时，我们考虑1/4<x<1/2，那么有1/4<m-1，即m>5/4。所以，m的取值范围是m>5/4，即选项D。
